E, 0
37, 7
38, 24
38, 19
38, 13
38, 13
39, 17
39, 13
39, 13
39, 7
E, 2
0, 13
0, 13
0, 13
0, 7
1, 7
1, 13
1, 13
1, 2
2, 2
2, 9
2, 12
2, 13
3, 7
3, 9
3, 9
3, 13
4, 13
4, 13
4, 13
4, 19
5, 13
5, 7
5, 9
5, 13
6, 13
6, 7
6, 7
6, 7
7, 2
7, 14
7, 9
7, 13
8, 13
8, 2
8, 13
8, 13
9, 13
9, 19
9, 13
9, 0
10, 13
10, 13
10, 13
10, 13
11, 9
11, 19
11, 19
11, 17
12, 13
12, 12
12, 13
12, 13
13, 13
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 9
15, 19
15, 7
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 13
17, 13
17, 13
17, 13
18, 9
18, 9
18, 9
18, 7
19, 13
19, 13
19, 13
19, 11
20, 0
20, 9
20, 12
20, 14
21, 7
21, 7
21, 7
21, 13
22, 13
22, 35
22, 13
22, 9
23, 0
23, 13
23, 13
23, 13
24, 13
24, 10
24, 7
24, 35
25, 9
25, 2
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 7
27, 13
27, 7
27, 13
28, 7
28, 13
28, 7
28, 13
29, 7
29, 13
29, 13
29, 17
30, 13
30, 17
30, 7
30, 13
31, 5
31, 19
31, 13
31, 14
32, 13
32, 7
32, 31
32, 7
33, 13
33, 12
33, 7
33, 13
34, 13
34, 31
34, 13
34, 35
35, 13
35, 12
35, 13
35, 13
36, 13
36, 13
36, 7
36, 12
37, 9
37, 9
37, 14
37, 7
38, 24
38, 19
38, 13
38, 13
39, 17
39, 13
39, 13
39, 7
E, 3
0, 13
0, 13
0, 13
0, 7
1, 7
1, 13
1, 13
1, 2
2, 2
2, 9
2, 2
2, 13
3, 7
3, 9
3, 9
3, 13
4, 13
4, 13
4, 13
4, 19
5, 13
5, 7
5, 9
5, 13
6, 13
6, 7
6, 13
6, 7
7, 2
7, 14
7, 9
7, 13
8, 18
8, 2
8, 9
8, 13
9, 13
9, 13
9, 13
9, 0
10, 13
10, 13
10, 13
10, 13
11, 9
11, 13
11, 13
11, 17
12, 13
12, 12
12, 13
12, 13
13, 13
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 9
15, 19
15, 13
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 13
17, 13
17, 13
17, 13
18, 9
18, 9
18, 9
18, 7
19, 13
19, 13
19, 13
19, 11
20, 0
20, 9
20, 12
20, 14
21, 7
21, 7
21, 7
21, 13
22, 13
22, 35
22, 13
22, 9
23, 13
23, 13
23, 7
23, 13
24, 13
24, 10
24, 7
24, 35
25, 9
25, 2
25, 12
25, 13
26, 13
26, 13
26, 9
26, 7
27, 9
27, 9
27, 19
27, 13
28, 7
28, 13
28, 7
28, 13
29, 7
29, 13
29, 13
29, 17
30, 13
30, 13
30, 7
30, 13
31, 5
31, 13
31, 13
31, 9
32, 13
32, 7
32, 31
32, 7
33, 13
33, 12
33, 7
33, 13
34, 13
34, 31
34, 13
34, 35
35, 13
35, 12
35, 13
35, 13
36, 13
36, 13
36, 7
36, 12
37, 9
37, 9
37, 7
37, 7
38, 24
38, 19
38, 13
38, 13
39, 17
39, 13
39, 13
39, 7
E, 4
0, 13
0, 13
0, 13
0, 7
1, 7
1, 13
1, 13
1, 2
2, 2
2, 2
2, 2
2, 13
3, 7
3, 9
3, 9
3, 13
4, 13
4, 13
4, 13
4, 13
5, 13
5, 7
5, 9
5, 13
6, 13
6, 7
6, 13
6, 13
7, 2
7, 14
7, 9
7, 13
8, 18
8, 2
8, 13
8, 13
9, 13
9, 13
9, 13
9, 13
10, 13
10, 13
10, 13
10, 13
11, 9
11, 13
11, 13
11, 13
12, 13
12, 12
12, 13
12, 13
13, 13
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 13
15, 13
15, 13
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 13
17, 13
17, 13
17, 13
18, 9
18, 9
18, 13
18, 7
19, 13
19, 13
19, 13
19, 13
20, 0
20, 9
20, 12
20, 11
21, 7
21, 2
21, 7
21, 13
22, 13
22, 35
22, 13
22, 9
23, 13
23, 13
23, 13
23, 13
24, 13
24, 10
24, 7
24, 13
25, 9
25, 2
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 9
27, 9
27, 13
27, 13
28, 7
28, 13
28, 7
28, 13
29, 7
29, 13
29, 13
29, 13
30, 13
30, 13
30, 7
30, 13
31, 5
31, 13
31, 13
31, 9
32, 13
32, 7
32, 31
32, 7
33, 13
33, 12
33, 7
33, 13
34, 13
34, 31
34, 13
34, 20
35, 13
35, 12
35, 13
35, 13
36, 13
36, 13
36, 7
36, 12
37, 9
37, 9
37, 7
37, 7
38, 24
38, 19
38, 13
38, 13
39, 17
39, 13
39, 13
39, 7
E, 5
0, 13
0, 13
0, 13
0, 13
1, 7
1, 13
1, 13
1, 2
2, 2
2, 9
2, 2
2, 13
3, 7
3, 13
3, 9
3, 13
4, 13
4, 13
4, 13
4, 13
5, 13
5, 7
5, 9
5, 13
6, 13
6, 7
6, 13
6, 13
7, 2
7, 17
7, 9
7, 13
8, 13
8, 2
8, 9
8, 13
9, 13
9, 13
9, 13
9, 13
10, 13
10, 13
10, 13
10, 13
11, 9
11, 13
11, 13
11, 13
12, 13
12, 13
12, 13
12, 13
13, 13
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 13
15, 13
15, 13
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 13
17, 13
17, 13
17, 13
18, 9
18, 9
18, 13
18, 7
19, 13
19, 13
19, 13
19, 13
20, 13
20, 9
20, 12
20, 11
21, 7
21, 2
21, 7
21, 13
22, 13
22, 35
22, 13
22, 9
23, 13
23, 13
23, 13
23, 13
24, 13
24, 10
24, 7
24, 35
25, 9
25, 2
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 9
27, 13
27, 19
27, 13
28, 7
28, 13
28, 7
28, 13
29, 7
29, 13
29, 13
29, 13
30, 13
30, 13
30, 7
30, 13
31, 5
31, 13
31, 13
31, 9
32, 13
32, 7
32, 9
32, 7
33, 13
33, 12
33, 7
33, 13
34, 13
34, 31
34, 13
34, 20
35, 13
35, 13
35, 13
35, 13
36, 13
36, 13
36, 7
36, 12
37, 9
37, 9
37, 7
37, 7
38, 24
38, 19
38, 13
38, 13
39, 9
39, 13
39, 13
39, 7
E, 6
0, 13
0, 13
0, 9
0, 13
1, 12
1, 13
1, 13
1, 2
2, 2
2, 9
2, 2
2, 13
3, 2
3, 13
3, 9
3, 13
4, 13
4, 13
4, 13
4, 13
5, 13
5, 2
5, 9
5, 13
6, 13
6, 7
6, 13
6, 13
7, 2
7, 17
7, 9
7, 13
8, 13
8, 13
8, 9
8, 13
9, 13
9, 13
9, 13
9, 13
10, 13
10, 13
10, 13
10, 13
11, 9
11, 13
11, 13
11, 13
12, 13
12, 13
12, 13
12, 13
13, 13
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 13
15, 13
15, 13
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 13
17, 13
17, 13
17, 13
18, 9
18, 9
18, 13
18, 7
19, 13
19, 13
19, 13
19, 13
20, 13
20, 9
20, 13
20, 11
21, 7
21, 2
21, 12
21, 13
22, 13
22, 35
22, 13
22, 9
23, 13
23, 13
23, 13
23, 13
24, 13
24, 10
24, 13
24, 13
25, 9
25, 2
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 9
27, 9
27, 13
27, 13
28, 7
28, 13
28, 7
28, 13
29, 7
29, 13
29, 13
29, 13
30, 13
30, 13
30, 7
30, 13
31, 5
31, 13
31, 13
31, 9
32, 13
32, 7
32, 9
32, 7
33, 13
33, 12
33, 7
33, 13
34, 13
34, 31
34, 13
34, 20
35, 13
35, 12
35, 13
35, 13
36, 13
36, 13
36, 7
36, 12
37, 9
37, 9
37, 7
37, 7
38, 24
38, 9
38, 13
38, 13
39, 9
39, 13
39, 13
39, 9
E, 7
0, 13
0, 13
0, 13
0, 13
1, 13
1, 13
1, 13
1, 2
2, 2
2, 9
2, 2
2, 13
3, 2
3, 13
3, 9
3, 13
4, 13
4, 13
4, 13
4, 13
5, 13
5, 13
5, 9
5, 13
6, 13
6, 7
6, 13
6, 13
7, 2
7, 17
7, 9
7, 13
8, 13
8, 13
8, 9
8, 13
9, 13
9, 13
9, 13
9, 13
10, 13
10, 13
10, 13
10, 13
11, 9
11, 13
11, 13
11, 13
12, 13
12, 13
12, 13
12, 13
13, 13
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 13
15, 13
15, 13
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 13
17, 13
17, 13
17, 13
18, 9
18, 9
18, 13
18, 13
19, 13
19, 13
19, 13
19, 13
20, 13
20, 9
20, 13
20, 13
21, 7
21, 2
21, 20
21, 13
22, 13
22, 9
22, 13
22, 9
23, 13
23, 13
23, 13
23, 13
24, 13
24, 9
24, 13
24, 13
25, 9
25, 2
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 9
27, 9
27, 13
27, 13
28, 9
28, 13
28, 7
28, 13
29, 9
29, 13
29, 13
29, 13
30, 13
30, 13
30, 7
30, 13
31, 5
31, 13
31, 13
31, 9
32, 13
32, 9
32, 9
32, 7
33, 13
33, 12
33, 13
33, 13
34, 13
34, 31
34, 13
34, 20
35, 13
35, 13
35, 13
35, 13
36, 13
36, 13
36, 7
36, 12
37, 9
37, 9
37, 20
37, 9
38, 24
38, 9
38, 13
38, 13
39, 9
39, 13
39, 13
39, 9
E, 8
0, 13
0, 13
0, 13
0, 13
1, 13
1, 13
1, 13
1, 2
2, 2
2, 9
2, 2
2, 13
3, 7
3, 13
3, 9
3, 13
4, 13
4, 13
4, 13
4, 13
5, 13
5, 13
5, 9
5, 13
6, 13
6, 9
6, 13
6, 13
7, 9
7, 17
7, 9
7, 13
8, 13
8, 13
8, 9
8, 13
9, 13
9, 9
9, 9
9, 13
10, 13
10, 13
10, 13
10, 13
11, 9
11, 13
11, 13
11, 13
12, 13
12, 13
12, 13
12, 13
13, 13
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 13
15, 13
15, 13
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 13
17, 13
17, 13
17, 13
18, 9
18, 9
18, 13
18, 13
19, 13
19, 13
19, 13
19, 9
20, 13
20, 9
20, 13
20, 20
21, 7
21, 2
21, 20
21, 13
22, 13
22, 9
22, 13
22, 9
23, 13
23, 13
23, 13
23, 13
24, 13
24, 9
24, 13
24, 13
25, 9
25, 2
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 9
27, 9
27, 13
27, 13
28, 20
28, 13
28, 7
28, 13
29, 9
29, 13
29, 13
29, 13
30, 13
30, 13
30, 7
30, 13
31, 5
31, 13
31, 13
31, 20
32, 13
32, 9
32, 9
32, 13
33, 13
33, 13
33, 13
33, 13
34, 13
34, 31
34, 13
34, 20
35, 13
35, 13
35, 13
35, 13
36, 13
36, 13
36, 7
36, 12
37, 9
37, 9
37, 20
37, 7
38, 24
38, 9
38, 13
38, 13
39, 9
39, 13
39, 13
39, 9
E, 9
0, 13
0, 13
0, 9
0, 13
1, 13
1, 13
1, 13
1, 2
2, 2
2, 9
2, 2
2, 13
3, 9
3, 13
3, 9
3, 13
4, 9
4, 13
4, 13
4, 13
5, 13
5, 13
5, 9
5, 13
6, 13
6, 9
6, 13
6, 13
7, 9
7, 9
7, 9
7, 13
8, 13
8, 13
8, 9
8, 9
9, 9
9, 9
9, 9
9, 13
10, 13
10, 13
10, 13
10, 13
11, 9
11, 13
11, 13
11, 13
12, 13
12, 13
12, 13
12, 13
13, 13
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 13
15, 13
15, 9
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 9
17, 9
17, 13
17, 13
18, 9
18, 9
18, 13
18, 13
19, 13
19, 13
19, 9
19, 9
20, 9
20, 9
20, 13
20, 13
21, 7
21, 2
21, 12
21, 13
22, 13
22, 9
22, 13
22, 9
23, 13
23, 13
23, 13
23, 13
24, 13
24, 9
24, 13
24, 13
25, 9
25, 9
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 9
27, 9
27, 13
27, 13
28, 9
28, 13
28, 9
28, 13
29, 9
29, 13
29, 13
29, 9
30, 13
30, 13
30, 9
30, 13
31, 9
31, 13
31, 13
31, 9
32, 13
32, 9
32, 9
32, 13
33, 13
33, 13
33, 13
33, 13
34, 13
34, 31
34, 13
34, 20
35, 13
35, 13
35, 13
35, 13
36, 13
36, 13
36, 7
36, 12
37, 9
37, 9
37, 9
37, 9
38, 24
38, 9
38, 13
38, 9
39, 9
39, 13
39, 13
39, 9
E, 10
0, 13
0, 13
0, 9
0, 13
1, 13
1, 13
1, 13
1, 13
2, 13
2, 9
2, 13
2, 13
3, 13
3, 13
3, 9
3, 13
4, 13
4, 13
4, 13
4, 13
5, 13
5, 13
5, 9
5, 13
6, 13
6, 9
6, 13
6, 13
7, 9
7, 13
7, 9
7, 13
8, 13
8, 13
8, 9
8, 13
9, 9
9, 9
9, 9
9, 13
10, 13
10, 13
10, 13
10, 13
11, 9
11, 13
11, 13
11, 13
12, 13
12, 13
12, 13
12, 13
13, 13
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 13
15, 13
15, 13
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 13
17, 13
17, 13
17, 13
18, 9
18, 9
18, 13
18, 13
19, 13
19, 13
19, 9
19, 9
20, 9
20, 13
20, 13
20, 13
21, 13
21, 9
21, 12
21, 13
22, 13
22, 9
22, 13
22, 9
23, 13
23, 13
23, 13
23, 13
24, 13
24, 9
24, 13
24, 13
25, 9
25, 9
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 9
27, 9
27, 13
27, 13
28, 9
28, 13
28, 9
28, 13
29, 9
29, 13
29, 13
29, 9
30, 13
30, 13
30, 9
30, 13
31, 9
31, 13
31, 13
31, 9
32, 13
32, 9
32, 9
32, 13
33, 13
33, 13
33, 13
33, 13
34, 13
34, 13
34, 13
34, 12
35, 13
35, 13
35, 13
35, 13
36, 13
36, 13
36, 7
36, 12
37, 9
37, 9
37, 13
37, 9
38, 13
38, 9
38, 13
38, 9
39, 9
39, 13
39, 13
39, 9
E, 11
0, 13
0, 13
0, 9
0, 13
1, 13
1, 13
1, 13
1, 12
2, 13
2, 9
2, 13
2, 13
3, 9
3, 13
3, 9
3, 13
4, 9
4, 13
4, 13
4, 13
5, 13
5, 13
5, 9
5, 13
6, 13
6, 9
6, 13
6, 9
7, 9
7, 9
7, 9
7, 9
8, 13
8, 13
8, 9
8, 9
9, 9
9, 9
9, 9
9, 9
10, 13
10, 13
10, 9
10, 13
11, 9
11, 13
11, 13
11, 9
12, 13
12, 13
12, 13
12, 13
13, 9
13, 13
13, 9
13, 13
14, 13
14, 13
14, 13
14, 9
15, 13
15, 9
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 13
17, 9
17, 13
17, 13
18, 9
18, 9
18, 13
18, 13
19, 13
19, 9
19, 9
19, 9
20, 9
20, 9
20, 13
20, 9
21, 20
21, 9
21, 12
21, 13
22, 13
22, 9
22, 13
22, 9
23, 13
23, 13
23, 13
23, 13
24, 13
24, 9
24, 9
24, 13
25, 9
25, 9
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 9
27, 9
27, 9
27, 13
28, 9
28, 13
28, 9
28, 9
29, 9
29, 13
29, 9
29, 9
30, 9
30, 13
30, 9
30, 9
31, 9
31, 13
31, 13
31, 9
32, 13
32, 9
32, 9
32, 9
33, 13
33, 13
33, 13
33, 13
34, 13
34, 9
34, 13
34, 12
35, 13
35, 13
35, 13
35, 13
36, 13
36, 13
36, 7
36, 12
37, 9
37, 9
37, 9
37, 9
38, 13
38, 9
38, 13
38, 9
39, 9
39, 9
39, 9
39, 9
E, 12
0, 13
0, 13
0, 9
0, 13
1, 13
1, 9
1, 13
1, 12
2, 13
2, 9
2, 13
2, 13
3, 9
3, 13
3, 9
3, 13
4, 9
4, 13
4, 13
4, 13
5, 13
5, 13
5, 9
5, 13
6, 13
6, 9
6, 13
6, 9
7, 9
7, 12
7, 9
7, 9
8, 13
8, 13
8, 9
8, 9
9, 9
9, 9
9, 9
9, 9
10, 13
10, 13
10, 9
10, 13
11, 9
11, 9
11, 13
11, 9
12, 13
12, 13
12, 13
12, 13
13, 9
13, 13
13, 9
13, 13
14, 9
14, 13
14, 13
14, 9
15, 13
15, 9
15, 13
15, 13
16, 13
16, 13
16, 13
16, 9
17, 13
17, 9
17, 13
17, 13
18, 9
18, 9
18, 13
18, 13
19, 13
19, 9
19, 9
19, 9
20, 9
20, 9
20, 13
20, 9
21, 20
21, 9
21, 12
21, 13
22, 13
22, 9
22, 13
22, 9
23, 13
23, 13
23, 13
23, 13
24, 9
24, 12
24, 9
24, 13
25, 9
25, 12
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 9
27, 9
27, 9
27, 13
28, 9
28, 13
28, 9
28, 9
29, 9
29, 13
29, 9
29, 9
30, 9
30, 13
30, 9
30, 9
31, 9
31, 12
31, 13
31, 9
32, 13
32, 9
32, 9
32, 9
33, 13
33, 13
33, 13
33, 13
34, 13
34, 13
34, 13
34, 12
35, 13
35, 12
35, 13
35, 13
36, 9
36, 13
36, 7
36, 12
37, 9
37, 9
37, 9
37, 9
38, 13
38, 9
38, 13
38, 9
39, 9
39, 9
39, 9
39, 9
E, 13
0, 13
0, 13
0, 13
0, 13
1, 12
1, 13
1, 13
1, 12
2, 13
2, 12
2, 13
2, 13
3, 13
3, 12
3, 13
3, 13
4, 13
4, 13
4, 13
4, 12
5, 13
5, 13
5, 9
5, 13
6, 13
6, 9
6, 13
6, 13
7, 13
7, 12
7, 13
7, 9
8, 13
8, 13
8, 13
8, 13
9, 9
9, 9
9, 9
9, 13
10, 13
10, 13
10, 13
10, 13
11, 9
11, 13
11, 13
11, 13
12, 13
12, 13
12, 13
12, 13
13, 13
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 13
15, 13
15, 13
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 13
17, 13
17, 17
17, 13
18, 18
18, 13
18, 13
18, 13
19, 13
19, 13
19, 9
19, 9
20, 9
20, 13
20, 13
20, 20
21, 20
21, 12
21, 12
21, 13
22, 13
22, 9
22, 13
22, 9
23, 13
23, 13
23, 20
23, 13
24, 13
24, 12
24, 20
24, 13
25, 9
25, 12
25, 12
25, 13
26, 13
26, 13
26, 9
26, 13
27, 9
27, 9
27, 9
27, 13
28, 9
28, 13
28, 9
28, 13
29, 9
29, 13
29, 9
29, 9
30, 13
30, 12
30, 12
30, 12
31, 9
31, 12
31, 13
31, 20
32, 20
32, 20
32, 9
32, 13
33, 13
33, 13
33, 13
33, 13
34, 13
34, 13
34, 13
34, 12
35, 13
35, 12
35, 13
35, 12
36, 13
36, 13
36, 20
36, 12
37, 9
37, 13
37, 20
37, 9
38, 13
38, 9
38, 13
38, 20
39, 20
39, 20
39, 9
39, 9
E, 14
0, 13
0, 13
0, 9
0, 13
1, 12
1, 9
1, 13
1, 12
2, 2
2, 12
2, 2
2, 13
3, 2
3, 12
3, 12
3, 13
4, 12
4, 13
4, 13
4, 12
5, 13
5, 13
5, 9
5, 13
6, 13
6, 17
6, 13
6, 2
7, 12
7, 17
7, 17
7, 9
8, 13
8, 2
8, 17
8, 17
9, 9
9, 9
9, 9
9, 13
10, 13
10, 13
10, 12
10, 13
11, 9
11, 13
11, 13
11, 13
12, 12
12, 13
12, 12
12, 13
13, 9
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 13
15, 13
15, 13
15, 13
15, 13
16, 13
16, 13
16, 13
16, 13
17, 17
17, 17
17, 17
17, 17
18, 17
18, 12
18, 13
18, 17
19, 13
19, 9
19, 9
19, 9
20, 20
20, 9
20, 20
20, 20
21, 20
21, 20
21, 12
21, 13
22, 13
22, 20
22, 20
22, 9
23, 20
23, 20
23, 20
23, 20
24, 9
24, 12
24, 20
24, 20
25, 9
25, 12
25, 12
25, 20
26, 12
26, 20
26, 9
26, 13
27, 9
27, 20
27, 20
27, 20
28, 20
28, 20
28, 20
28, 20
29, 9
29, 9
29, 20
29, 9
30, 12
30, 17
30, 12
30, 12
31, 9
31, 12
31, 20
31, 20
32, 20
32, 20
32, 9
32, 20
33, 13
33, 13
33, 20
33, 13
34, 13
34, 13
34, 13
34, 12
35, 13
35, 12
35, 13
35, 20
36, 20
36, 20
36, 20
36, 12
37, 20
37, 9
37, 20
37, 20
38, 20
38, 9
38, 20
38, 20
39, 20
39, 20
39, 9
39, 9
E, 15
0, 13
0, 13
0, 13
0, 13
1, 12
1, 12
1, 13
1, 12
2, 2
2, 2
2, 2
2, 13
3, 2
3, 2
3, 12
3, 13
4, 12
4, 13
4, 13
4, 12
5, 17
5, 2
5, 9
5, 13
6, 13
6, 2
6, 13
6, 2
7, 17
7, 17
7, 17
7, 9
8, 17
8, 2
8, 17
8, 17
9, 9
9, 9
9, 9
9, 13
10, 13
10, 13
10, 12
10, 17
11, 11
11, 11
11, 13
11, 13
12, 12
12, 12
12, 12
12, 12
13, 9
13, 13
13, 13
13, 13
14, 13
14, 13
14, 13
14, 13
15, 13
15, 13
15, 17
15, 13
16, 13
16, 12
16, 13
16, 13
17, 17
17, 17
17, 17
17, 17
18, 17
18, 17
18, 17
18, 17
19, 17
19, 9
19, 9
19, 9
20, 20
20, 20
20, 20
20, 20
21, 20
21, 20
21, 20
21, 20
22, 20
22, 20
22, 20
22, 20
23, 20
23, 20
23, 20
23, 20
24, 20
24, 20
24, 20
24, 20
25, 9
25, 12
25, 12
25, 20
26, 20
26, 20
26, 9
26, 13
27, 20
27, 20
27, 20
27, 20
28, 20
28, 20
28, 20
28, 20
29, 20
29, 20
29, 20
29, 9
30, 12
30, 17
30, 12
30, 12
31, 20
31, 12
31, 20
31, 20
32, 20
32, 20
32, 20
32, 20
33, 20
33, 13
33, 20
33, 20
34, 20
34, 13
34, 20
34, 20
35, 20
35, 20
35, 13
35, 20
36, 20
36, 20
36, 20
36, 20
37, 20
37, 20
37, 20
37, 20
38, 20
38, 9
38, 20
38, 20
39, 20
39, 20
39, 9
39, 20
E, 16
0, 13
0, 13
0, 9
0, 13
1, 17
1, 11
1, 13
1, 2
2, 2
2, 2
2, 2
2, 2
3, 2
3, 2
3, 11
3, 11
4, 12
4, 12
4, 11
4, 17
5, 11
5, 2
5, 2
5, 17
6, 2
6, 2
6, 11
6, 2
7, 17
7, 17
7, 17
7, 11
8, 17
8, 2
8, 17
8, 17
9, 9
9, 9
9, 9
9, 9
10, 17
10, 17
10, 17
10, 17
11, 11
11, 11
11, 13
11, 11
12, 12
12, 12
12, 12
12, 12
13, 9
13, 13
13, 13
13, 13
14, 13
14, 11
14, 13
14, 13
15, 13
15, 11
15, 17
15, 13
16, 11
16, 11
16, 13
16, 11
17, 17
17, 17
17, 17
17, 17
18, 17
18, 17
18, 17
18, 17
19, 17
19, 9
19, 9
19, 9
20, 20
20, 20
20, 20
20, 20
21, 20
21, 20
21, 20
21, 20
22, 20
22, 20
22, 20
22, 20
23, 20
23, 20
23, 20
23, 20
24, 20
24, 20
24, 20
24, 20
25, 9
25, 20
25, 20
25, 20
26, 20
26, 20
26, 9
26, 20
27, 20
27, 20
27, 20
27, 20
28, 20
28, 20
28, 20
28, 20
29, 20
29, 20
29, 20
29, 9
30, 11
30, 17
30, 12
30, 12
31, 20
31, 20
31, 20
31, 20
32, 20
32, 20
32, 20
32, 20
33, 20
33, 20
33, 20
33, 20
34, 20
34, 20
34, 20
34, 20
35, 20
35, 20
35, 13
35, 20
36, 20
36, 20
36, 20
36, 20
37, 20
37, 20
37, 20
37, 20
38, 20
38, 11
38, 20
38, 20
39, 20
39, 20
39, 20
39, 20
E, 17
0, 13
0, 13
0, 11
0, 11
1, 2
1, 11
1, 13
1, 2
2, 2
2, 2
2, 2
2, 2
3, 2
3, 2
3, 2
3, 19
4, 2
4, 2
4, 11
4, 2
5, 11
5, 2
5, 2
5, 17
6, 2
6, 2
6, 2
6, 2
7, 2
7, 17
7, 17
7, 11
8, 17
8, 2
8, 17
8, 17
9, 9
9, 9
9, 9
9, 11
10, 17
10, 17
10, 17
10, 17
11, 11
11, 11
11, 13
11, 11
12, 12
12, 12
12, 12
12, 12
13, 9
13, 13
13, 13
13, 13
14, 13
14, 11
14, 13
14, 13
15, 13
